kenteken;voertuigsoort;merk;handelsbenaming;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;europese_voertuigcategorie;plaats_chassisnummer;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;maximum_massa_samenstelling;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;vervaldatum_apk;bruto_bpm;aantal_zitplaatsen;cilinderinhoud;toegestane_maximum_massa_voertuig;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;jaar_laatste_registratie_tellerstand;vervaldatum_apk_dt;catalogusprijs;zuinigheidsclassificatie;maximum_massa_trekken_ongeremd;maximum_trekken_massa_geremd;maximum_last_onder_de_vooras_sen_tezamen_koppeling;type;maximum_ondersteunende_snelheid;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt;hoogte_voertuig;type_gasinstallatie;maximale_constructiesnelheid
07HKVL;Personenauto;PORSCHE;911 CARRERA;20211025;coupe;ZWART;Niet geregistreerd;6;1340;1440;19980520;20010817;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1765;1;0.15;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2021-10-25T00:00:00.000;1998-05-20T00:00:00.000;2001-08-17T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230514;33168;4;3387;1765;e13*95/54*0031*02;CA12;02;0;2022;2023-05-14T00:00:00.000;;;;;;;;;;;;
07HKZ3;Personenauto;PORSCHE;CAYENNE;20211231;stationwagen;ZWART;Niet geregistreerd;6;2145;2245;20090120;20090120;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;2945;0;0.09;286;Nee;Nee;Nee;6445;Logisch;00;Ja;2021-12-31T00:00:00.000;2009-01-20T00:00:00.000;2009-01-20T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240216;36586;5;3598;2945;e13*2001/116*0089*08;EK22;01;0;2023;2024-02-16T00:00:00.000;118117;G;750;3500;;;;;;;;
07HTRB;Personenauto;PORSCHE;911 CARRERA 2 COUPE AUTOMATIC U9;20011130;coupe;ZWART;Niet geregistreerd;6;1345;1445;19901128;20011130;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. op randprofiel boven vooras in kofferruimte;1720;0;0.00;227;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2001-11-30T00:00:00.000;1990-11-28T00:00:00.000;2001-11-30T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231004;26672;;3600;1720;;;;;2021;2023-10-04T00:00:00.000;;;500;1200;0;;;;;;;
07HXB5;Personenauto;PORSCHE;911 CARRERA 4;20090310;cabriolet;ZWART;Niet geregistreerd;6;1310;1410;20010701;20090310;Geen verstrekking in Open Data;Ja;2;4;;;;;M1;r. schutbord;1895;;0.16;236;Nee;Nee;Nee;;Onlogisch;04;Ja;2009-03-10T00:00:00.000;2001-07-01T00:00:00.000;2009-03-10T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20220520;33697;4;3387;1895;;;;;2021;2022-05-20T00:00:00.000;;;;;0;;;;;;;
07JGRP;Personenauto;PORSCHE;911 CARRERA;20020328;cabriolet;ZWART;Niet geregistreerd;6;1370;1470;19990329;20020328;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1795;1;0.15;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2002-03-28T00:00:00.000;1999-03-29T00:00:00.000;2002-03-28T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230701;36322;4;3387;1795;e13*98/14*0031*04;KA11;02;0;2022;2023-07-01T00:00:00.000;;;;;;;;;;;;
07JPSK;Personenauto;PORSCHE;993;20110707;cabriolet;ZWART;Niet geregistreerd;6;1400;1500;19970327;20030523;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;midden op randprofiel boven vooras in kofferruimte;1765;1;0.00;227;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2011-07-07T00:00:00.000;1997-03-27T00:00:00.000;2003-05-23T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230430;33406;;;1765;e13*95/54*0001*08;TB11;01;0;2022;2023-04-30T00:00:00.000;;;;;;;;;;;;
07JPXD;Personenauto;PORSCHE;911 CARRERA;20191217;coupe;ZWART;Niet geregistreerd;6;1445;1545;20020701;20020701;Geen verstrekking in Open Data;Ja;2;4;0;0;444;0;M1;r. tegen schutbord in kofferruimte;1870;0;0.15;235;Nee;Nee;Nee;0;Logisch;00;Ja;2019-12-17T00:00:00.000;2002-07-01T00:00:00.000;2002-07-01T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230821;36475;4;3596;1870;e13*98/14*0031*11;PF21;01;0;2022;2023-08-21T00:00:00.000;;G;;;;;;;;;;
07LBL3;Personenauto;PORSCHE;911 TARGA 4 S;20221219;coupe;ZWART;Niet geregistreerd;6;1545;1645;20100320;20100320;Geen verstrekking in Open Data;Ja;2;4;0;0;444;0;M1;r. schutbord by kofferruimte;1950;0;0.17;235;Nee;Nee;Nee;0;Logisch;00;Ja;2022-12-19T00:00:00.000;2010-03-20T00:00:00.000;2010-03-20T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230404;42217;4;3800;1950;e13*2001/116*0137*12;TE22;05;0;2022;2023-04-04T00:00:00.000;181976;G;;;;997;;;;;;
07LHBS;Personenauto;PORSCHE;911 CARRERA;20150724;coupe;ZWART;Niet geregistreerd;6;1470;1570;20030103;20030103;Geen verstrekking in Open Data;Ja;2;4;0;0;444;0;M1;r. tegen schutbord in kofferruimte;1870;0;0.15;235;Nee;Nee;Nee;0;Logisch;00;Ja;2015-07-24T00:00:00.000;2003-01-03T00:00:00.000;2003-01-03T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231126;39289;4;3596;1870;e13*98/14*0031*12;PF21;01;0;2022;2023-11-26T00:00:00.000;;G;;;;;;;;;;
07LHV5;Personenauto;PORSCHE;911 GT3;20201029;coupe;ZWART;Niet geregistreerd;6;1370;1470;20060914;20100429;Geen verstrekking in Open Data;Ja;2;4;0;0;445;0;M1;r. tegen schutbord in kofferruimte;1680;0;0.21;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2020-10-29T00:00:00.000;2006-09-14T00:00:00.000;2010-04-29T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231013;8673;2;3600;1680;e13*2001/116*0137*04;CR11;11;0;2022;2023-10-13T00:00:00.000;;G;;;0;;;;;;;
07LPBF;Personenauto;PORSCHE;993;20171103;cabriolet;ZWART;Niet geregistreerd;6;1375;1475;19971110;20030321;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;midden op randprofiel boven vooras in kofferruimte;1740;1;0.00;227;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2017-11-03T00:00:00.000;1997-11-10T00:00:00.000;2003-03-21T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230412;30942;;;1740;e13*95/54*0001*09;TA11;01;0;2022;2023-04-12T00:00:00.000;;;;;;;0.00;;;;;
07LTSX;Personenauto;PORSCHE;911 CARRERA COUPE AUTOMATIC E2 E2;20190430;coupe;ZWART;Niet geregistreerd;6;1375;1475;19940519;20030515;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;op randprofiel boven vooras in kofferruimte;1735;0;0.00;227;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2019-04-30T00:00:00.000;1994-05-19T00:00:00.000;2003-05-15T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230504;30675;;3600;1735;;;;;2022;2023-05-04T00:00:00.000;;;;;0;;;;;;;
07NNLJ;Personenauto;PORSCHE;911 CARRERA COUPE E2;20141006;coupe;ZWART;Niet geregistreerd;6;1350;1450;19940104;20031222;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. op randprofiel boven vooras in kofferruimte;1710;0;0.14;227;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2014-10-06T00:00:00.000;1994-01-04T00:00:00.000;2003-12-22T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231006;29517;;3600;1710;;;;;2022;2023-10-06T00:00:00.000;;;;;;;;;;;;
07NNSJ;Personenauto;PORSCHE;CAYENNE S;20200617;stationwagen;ZWART;Niet geregistreerd;8;2220;2320;20040102;20040102;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;3080;0;0.11;286;Nee;Ja;Nee;6580;Geen oordeel;07;Ja;2020-06-17T00:00:00.000;2004-01-02T00:00:00.000;2004-01-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20200729;30015;5;4511;3080;e13*2001/116*0089*02;EA22;01;0;2020;2020-07-29T00:00:00.000;;G;750;3500;;;;;;;;
07NRX2;Personenauto;PORSCHE;PANAMERA 4;20160919;hatchback;ZWART;Niet geregistreerd;6;1795;1895;20100512;20101101;Geen verstrekking in Open Data;Ja;4;4;0;0;497;0;M1;r. onder voorzitting;2400;0;0.12;292;Nee;Nee;Nee;4600;Geen oordeel;05;Ja;2016-09-19T00:00:00.000;2010-05-12T00:00:00.000;2010-11-01T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231014;26092;4;3605;2400;e13*2007/46*0970*01;GA22;03;0;2022;2023-10-14T00:00:00.000;135167;D;750;2200;;970;0.00;;;;;
07PDKP;Personenauto;PORSCHE;CAYENNE;20230128;stationwagen;ZWART;Niet geregistreerd;6;2145;2245;20040514;20040514;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;2945;0;0.08;286;Nee;Nee;Nee;6445;Logisch;00;Ja;2023-01-28T00:00:00.000;2004-05-14T00:00:00.000;2004-05-14T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230402;21921;5;3189;2945;e13*2001/116*0089*02;EC22;01;0;2022;2023-04-02T00:00:00.000;;G;750;3500;;;;;;;;
07PDLD;Personenauto;PORSCHE;911 TURBO;20051029;coupe;ZWART;Niet geregistreerd;6;1480;1580;19961111;20040510;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. op randprofiel boven vooras in kofferruimte;1840;0;0.00;227;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2005-10-29T00:00:00.000;1996-11-11T00:00:00.000;2004-05-10T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231105;49121;4;3600;1840;;;;;2022;2023-11-05T00:00:00.000;;;;;0;;;;;;;
07PLJX;Personenauto;PORSCHE;911 CARRERA S;20181020;coupe;ZWART;Niet geregistreerd;6;1435;1535;20040812;20040819;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1865;0;0.17;235;Nee;Nee;Nee;0;Logisch;00;Ja;2018-10-20T00:00:00.000;2004-08-12T00:00:00.000;2004-08-19T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231019;35251;4;3824;1865;e13*2001/116*0137*00;CB12;01;0;2022;2023-10-19T00:00:00.000;;G;;;;;;;;;;
07PVZZ;Personenauto;PORSCHE;BOXSTER S;20190513;cabriolet;ZWART;Niet geregistreerd;6;1320;1420;20050103;20050103;Geen verstrekking in Open Data;Ja;2;4;0;0;433;0;M1;r. tegen schutbord in kofferruimte;1630;0;0.15;242;Nee;Nee;Nee;0;Logisch;00;Ja;2019-05-13T00:00:00.000;2005-01-03T00:00:00.000;2005-01-03T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230713;24527;2;3179;1630;e13*2001/116*0141*00;KN11;A1;0;2022;2023-07-13T00:00:00.000;;F;;;;;;;;;;
07RBFP;Personenauto;PORSCHE;911 CARRERA 4S;20070425;cabriolet;ZWART;Niet geregistreerd;6;1595;1695;20050103;20050113;Geen verstrekking in Open Data;Ja;2;4;0;0;444;0;M1;r. tegen schutbord in kofferruimte;2020;0;0.14;235;Nee;Nee;Nee;0;Logisch;00;Ja;2007-04-25T00:00:00.000;2005-01-03T00:00:00.000;2005-01-13T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20200516;36690;4;3596;2020;e13*98/14*0031*14;MF22;01;0;2019;2020-05-16T00:00:00.000;;G;;;0;;;;;;;
07RFT8;Personenauto;PORSCHE;CAYENNE S;20220920;stationwagen;ZWART;Niet geregistreerd;8;2220;2320;20100607;20110506;Geen verstrekking in Open Data;Ja;4;4;;;;;M1;r. bodemplaat v. voorzitting;2840;;0.13;290;Nee;Nee;Nee;6340;Geen oordeel;05;Ja;2022-09-20T00:00:00.000;2010-06-07T00:00:00.000;2011-05-06T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230612;59211;5;4806;2840;;;;;2022;2023-06-12T00:00:00.000;;;750;3500;0;;;;;;;
07RGX8;Personenauto;PORSCHE;CAYENNE;20221003;stationwagen;ZWART;Niet geregistreerd;6;2005;2105;20110520;20110520;Geen verstrekking in Open Data;Ja;4;4;0;0;485;0;M1;r. bodemplaat by voorzitting;2800;0;0.10;290;Nee;Nee;Nee;6300;Logisch;00;Ja;2022-10-03T00:00:00.000;2011-05-20T00:00:00.000;2011-05-20T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230520;26386;5;3598;2800;e13*2007/46*1085*03;EA22;02;0;2022;2023-05-20T00:00:00.000;99214;D;750;3500;;92A;0.00;;;;;
07RHX1;Personenauto;PORSCHE;CAYENNE S HYBRID;20221111;stationwagen;ZWART;Niet geregistreerd;6;2215;2315;20110527;20110527;Geen verstrekking in Open Data;Ja;4;4;0;0;485;0;M1;r. bodemplaat by voorzitting;2910;0;0.01;290;Nee;Nee;Nee;6410;Logisch;00;Ja;2022-11-11T00:00:00.000;2011-05-27T00:00:00.000;2011-05-27T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230527;23745;5;2995;2910;e13*2007/46*1107*01;EH22;02;0;2022;2023-05-27T00:00:00.000;134437;B;750;3500;;92AH;;;;;;
07RJGZ;Personenauto;PORSCHE;911 CARRERA 4 COUPE U9;20120810;coupe;ZWART;Niet geregistreerd;6;1414;1514;19920918;20050415;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. op randprofiel boven vooras in kofferruimte;1790;0;0.12;227;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2012-08-10T00:00:00.000;1992-09-18T00:00:00.000;2005-04-15T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20130524;29396;4;3600;1790;;;;;2012;2013-05-24T00:00:00.000;;;500;1200;0;;;;;;;
07RXH1;Personenauto;PORSCHE;CAYENNE DIESEL;20110812;stationwagen;ZWART;Niet geregistreerd;6;2055;2155;20110812;20110812;Geen verstrekking in Open Data;Ja;4;4;0;0;485;0;M1;r. bodemplaat by voorzitting;2840;0;0.08;290;Nee;Nee;Nee;6340;Logisch;00;Ja;2011-08-12T00:00:00.000;2011-08-12T00:00:00.000;2011-08-12T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20140812;27321;5;2967;2840;e13*2007/46*1085*04;EG22;02;0;2012;2014-08-12T00:00:00.000;122943;C;750;3500;;92A;;;;;;
07RXJ1;Personenauto;PORSCHE;911 CARRERA S;20201201;cabriolet;ZWART;Niet geregistreerd;6;1515;1615;20090504;20110813;Geen verstrekking in Open Data;Ja;2;4;0;0;444;0;M1;r. tegen schutbord in kofferruimte;1920;0;0.18;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2020-12-01T00:00:00.000;2009-05-04T00:00:00.000;2011-08-13T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231130;28692;4;3800;1920;e13*2001/116*0137*10;KE12;05;0;2022;2023-11-30T00:00:00.000;;G;;;;997;;;;;;
07RZDF;Personenauto;PORSCHE;911 CARRERA;20051010;coupe;ZWART;Niet geregistreerd;6;1295;1395;20010219;20051010;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1720;1;0.16;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2005-10-10T00:00:00.000;2001-02-19T00:00:00.000;2005-10-10T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230801;32963;4;3387;1720;e13*98/14*0031*08;CE11;01;0;2022;2023-08-01T00:00:00.000;;G;;;;;;;;;;
07SGFH;Personenauto;PORSCHE;CAYENNE S;20180606;MPV;ZWART;Niet geregistreerd;8;2220;2320;20030703;20051223;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;3080;0;0.11;285;Nee;Ja;Nee;6580;Geen oordeel;05;Ja;2018-06-06T00:00:00.000;2003-07-03T00:00:00.000;2005-12-23T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240217;26133;5;4511;3080;e13*2001/116*0089*01;EA22;01;0;2023;2024-02-17T00:00:00.000;;G;750;3500;0;;0.00;;;;;
07SHL6;Personenauto;PORSCHE;911 CARRERA 4;20230204;coupe;ZWART;Niet geregistreerd;6;1380;1480;20010829;20111005;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1850;0;0.16;235;Nee;Nee;Nee;0;Geen oordeel;05;Ja;2023-02-04T00:00:00.000;2001-08-29T00:00:00.000;2011-10-05T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20240202;32317;4;3596;1850;e13*98/14*0031*09;CF21;01;0;2023;2024-02-02T00:00:00.000;;G;;;;;;;;;;
07SJVV;Personenauto;PORSCHE;911 CARRERA;20181201;coupe;ZWART;Niet geregistreerd;6;1370;1470;20060127;20060127;Geen verstrekking in Open Data;Ja;2;4;0;0;443;0;M1;r. tegen schutbord in kofferruimte;1810;0;0.16;235;Nee;Nee;Nee;0;Logisch;00;Ja;2018-12-01T00:00:00.000;2006-01-27T00:00:00.000;2006-01-27T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20231127;31702;4;3596;1810;e13*2001/116*0137*03;CA11;01;0;2022;2023-11-27T00:00:00.000;;G;;;;;;;;;;
07SXSZ;Personenauto;PORSCHE;CAYENNE S;20090501;stationwagen;ZWART;Niet geregistreerd;8;2220;2320;20060602;20060602;Geen verstrekking in Open Data;Ja;4;4;0;0;0;0;M1;r. in kofferruimte by reservewiel;3080;0;0.11;286;Nee;Nee;Nee;6580;Logisch;00;Ja;2009-05-01T00:00:00.000;2006-06-02T00:00:00.000;2006-06-02T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230801;33945;5;4511;3080;e13*2001/116*0089*05;EA22;01;0;2022;2023-08-01T00:00:00.000;;G;750;3500;;;0.00;;;;;
07TJT1;Personenauto;PORSCHE;CAYENNE S;20220827;stationwagen;ZWART;Niet geregistreerd;8;2040;2140;20100507;20120216;Geen verstrekking in Open Data;Ja;4;4;0;0;485;0;M1;r. bodemplaat by voorzitting;2840;0;0.14;290;Nee;Nee;Nee;6340;Geen oordeel;05;Ja;2022-08-27T00:00:00.000;2010-05-07T00:00:00.000;2012-02-16T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230520;24178;5;4806;2840;e13*2007/46*1085*00;EB22;02;0;2022;2023-05-20T00:00:00.000;134202;E;750;3500;;92A;0.00;;;;;
07TLT9;Personenauto;PORSCHE;911 CARRERA S;20150623;cabriolet;ZWART;Niet geregistreerd;6;1460;1560;20120305;20120305;Geen verstrekking in Open Data;Ja;2;4;0;0;0;0;M1;r. motorruimte;1905;0;0.19;245;Nee;Nee;Nee;0;Logisch;00;Ja;2015-06-23T00:00:00.000;2012-03-05T00:00:00.000;2012-03-05T00:00:00.000;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;20230331;27676;4;3800;1905;e13*2007/46*1187*02;KB12;01;0;2022;2023-03-31T00:00:00.000;168618;F;;;;991;;;;;;
