kenteken;voertuigsoort;merk;handelsbenaming;datum_tenaamstelling;inrichting;eerste_kleur;tweede_kleur;aantal_cilinders;massa_ledig_voertuig;massa_rijklaar;datum_eerste_toelating;datum_eerste_tenaamstelling_in_nederland;wacht_op_keuren;wam_verzekerd;aantal_deuren;aantal_wielen;europese_voertuigcategorie;plaats_chassisnummer;vermogen_massarijklaar;wielbasis;export_indicator;openstaande_terugroepactie_indicator;taxi_indicator;jaar_laatste_registratie_tellerstand;tellerstandoordeel;code_toelichting_tellerstandoordeel;tenaamstellen_mogelijk;datum_tenaamstelling_dt;datum_eerste_toelating_dt;datum_eerste_tenaamstelling_in_nederland_dt;maximum_last_onder_de_vooras_sen_tezamen_koppeling;api_gekentekende_voertuigen_assen;api_gekentekende_voertuigen_brandstof;api_gekentekende_voertuigen_carrosserie;api_gekentekende_voertuigen_carrosserie_specifiek;api_gekentekende_voertuigen_voertuigklasse;aantal_zitplaatsen;cilinderinhoud;maximum_trekken_massa_geremd;afstand_hart_koppeling_tot_achterzijde_voertuig;afstand_voorzijde_voertuig_tot_hart_koppeling;lengte;breedte;technische_max_massa_voertuig;volgnummer_wijziging_eu_typegoedkeuring;maximum_massa_samenstelling;vervaldatum_apk;vervaldatum_apk_dt;bruto_bpm;toegestane_maximum_massa_voertuig;maximum_massa_trekken_ongeremd;catalogusprijs;type;typegoedkeuringsnummer;variant;uitvoering;aantal_rolstoelplaatsen;maximum_ondersteunende_snelheid;zuinigheidsclassificatie;type_gasinstallatie;registratie_datum_goedkeuring_afschrijvingsmoment_bpm;registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt
03GPG3;Personenauto;CITROEN;XSARA PICASSO;20180322;MPV;BLAUW;Niet geregistreerd;4;1243;1343;20080806;20080806;Geen verstrekking in Open Data;Ja;4;4;M1;r. v. schroefveerkoker op randprofiel;0.06;276;Nee;Nee;Nee;2023;Logisch;00;Ja;2018-03-22T00:00:00.000;2008-08-06T00:00:00.000;2008-08-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1587;1200;0;0;428;0;1800;0;3000;20240316;2024-03-16T00:00:00.000;5045;1800;670;22223;;e2*98/14*0153*16;HNFU;C;0;0.00;D;;;
03GPL5;Personenauto;CITROEN;C5;20210222;sedan;BLAUW;Niet geregistreerd;4;1496;1596;20080815;20080815;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.06;282;Nee;Nee;Nee;2023;Logisch;00;Ja;2021-02-22T00:00:00.000;2008-08-15T00:00:00.000;2008-08-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1997;1720;0;0;478;0;2063;0;3563;20240222;2024-02-22T00:00:00.000;7611;2063;750;33133;R;e2*2001/116*0360*00;DRFJ;C;0;0.00;C;;;
03GRBH;Personenauto;CITROEN;SAXO;20220910;hatchback;BLAUW;Niet geregistreerd;4;815;915;20010208;20010208;Geen verstrekking in Open Data;Ja;2;4;M1;midden op schutbord onder motorkap;0.06;239;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-09-10T00:00:00.000;2001-02-08T00:00:00.000;2001-02-08T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1360;700;0;0;0;0;1340;0;2040;20230705;2023-07-05T00:00:00.000;2070;1340;455;;;e2*98/14*0208*00;S6KFWB;S6KFWB;0;0.00;C;;;
03GRJS;Personenauto;CITROEN;SAXO;20210401;hatchback;BLAUW;Niet geregistreerd;4;780;880;20010215;20010215;Geen verstrekking in Open Data;Ja;2;4;M1;midden op schutbord onder motorkap;0.05;239;Nee;Nee;Nee;2023;Logisch;00;Ja;2021-04-01T00:00:00.000;2001-02-15T00:00:00.000;2001-02-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1124;600;0;0;0;0;1310;0;1910;20240221;2024-02-21T00:00:00.000;2223;1310;440;;;e2*98/14*0207*00;S0HFXB;S0HFXB;0;0.00;C;;;
03GVHN;Personenauto;CITROEN;C5;20061010;hatchback;BLAUW;Niet geregistreerd;6;1495;1595;20010410;20010410;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.10;275;Nee;Nee;Nee;2022;Logisch;00;Ja;2006-10-10T00:00:00.000;2001-04-10T00:00:00.000;2001-04-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;2946;1400;0;0;462;0;2020;0;3420;20230519;2023-05-19T00:00:00.000;9227;2020;750;;;e2*98/14*0218*00;C;F/IF;0;;E;;;
03GVRN;Personenauto;CITROEN;C5;20200520;hatchback;BLAUW;Niet geregistreerd;4;1300;1400;20010406;20010406;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.07;275;Nee;Nee;Nee;2023;Logisch;00;Ja;2020-05-20T00:00:00.000;2001-04-06T00:00:00.000;2001-04-06T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1997;1500;0;0;462;0;1845;0;3345;20240123;2024-01-23T00:00:00.000;5884;1845;700;;;e2*98/14*0216*00;C;E;0;;C;;;
03GVX4;Personenauto;CITROEN;C5;20170912;sedan;BLAUW;Niet geregistreerd;4;1478;1578;20080918;20080918;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.05;282;Nee;Nee;Nee;2023;Logisch;00;Ja;2017-09-12T00:00:00.000;2008-09-18T00:00:00.000;2008-09-18T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1560;1370;;;478;;2040;;3140;20240123;2024-01-23T00:00:00.000;8118;2040;750;30087;R;;;;;;B;;;
03GZB5;Personenauto;CITROEN;C5;20211126;sedan;BLAUW;Niet geregistreerd;4;1558;1658;20081003;20081003;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.06;282;Nee;Nee;Nee;2022;Logisch;00;Ja;2021-11-26T00:00:00.000;2008-10-03T00:00:00.000;2008-10-03T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1997;1720;0;0;478;0;2090;0;3590;20231101;2023-11-01T00:00:00.000;10067;2090;750;41372;R;e2*2001/116*0360*00;DRFJ;F;0;0.00;D;;;
03GZTK;Personenauto;CITROEN;C5;20090720;hatchback;BLAUW;Niet geregistreerd;4;1300;1400;20010510;20010510;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.07;275;Nee;Nee;Nee;2022;Logisch;00;Ja;2009-07-20T00:00:00.000;2001-05-10T00:00:00.000;2001-05-10T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1997;1500;0;0;462;0;1845;0;3345;20230717;2023-07-17T00:00:00.000;6758;1845;700;;;e2*98/14*0216*00;C;E;0;;C;;;
03HBJV;Personenauto;CITROEN;BERLINGO;20170617;stationwagen;BLAUW;Niet geregistreerd;4;1145;1245;20010515;20010515;Geen verstrekking in Open Data;Ja;0;4;M1;r. op randprofiel onder motorkap;0.05;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2017-06-17T00:00:00.000;2001-05-15T00:00:00.000;2001-05-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1761;1100;0;0;411;0;1780;1;2880;20230607;2023-06-07T00:00:00.000;3142;1780;620;;;e2*98/14*0132*04;F;F/A;0;;E;;;
03HBV6;Personenauto;CITROEN;CITROEN C1;20180310;hatchback;BLAUW;Niet geregistreerd;3;780;880;20081015;20081015;Geen verstrekking in Open Data;Ja;4;4;M1;r. op bodemplaat by voorzitting;0.06;234;Nee;Nee;Nee;2022;Logisch;00;Ja;2018-03-10T00:00:00.000;2008-10-15T00:00:00.000;2008-10-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;4;998;;0;0;344;0;1190;0;0;20230701;2023-07-01T00:00:00.000;960;1190;;11709;P;e11*2001/116*0238*05;NCFA;C;0;;A;;;
03HDLL;Personenauto;CITROEN;BERLINGO;20220128;stationwagen;BLAUW;Niet geregistreerd;4;1137;1237;20010607;20010607;Geen verstrekking in Open Data;Ja;0;4;M1;r. op randprofiel onder motorkap;0.06;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-01-28T00:00:00.000;2001-06-07T00:00:00.000;2001-06-07T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1587;1100;0;0;0;0;1780;1;2880;20231027;2023-10-27T00:00:00.000;3440;1780;500;;;e2*98/14*0226*01;F;B/A;0;;C;;;
03HDN5;Personenauto;CITROEN;C5;20121018;stationwagen;BLAUW;Niet geregistreerd;4;1644;1744;20081024;20081024;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.06;282;Nee;Nee;Nee;2023;Logisch;00;Ja;2012-10-18T00:00:00.000;2008-10-24T00:00:00.000;2008-10-24T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1997;1800;0;0;483;0;2224;0;3724;20231024;2023-10-24T00:00:00.000;8693;2224;750;36133;R;e2*2001/116*0360*01;WRFJ;F;0;0.00;D;G3 gasinstallatie;;
03HDV9;Personenauto;CITROEN;C4;20180720;hatchback;BLAUW;Niet geregistreerd;4;1195;1295;20081030;20081030;Geen verstrekking in Open Data;Nee;4;4;M1;op r. schroefveerkoker onder motorkap;0.07;261;Ja;Nee;Nee;2022;Logisch;00;Nee;2018-07-20T00:00:00.000;2008-10-30T00:00:00.000;2008-10-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1598;1550;0;0;0;0;1731;0;3031;20230718;2023-07-18T00:00:00.000;4847;1731;645;22593;L*****;e2*2001/116*0302*13;C5FW;C;0;;C;;;
03HDZN;Personenauto;CITROEN;BERLINGO;20010628;stationwagen;BLAUW;Niet geregistreerd;4;1137;1237;20010628;20010628;Geen verstrekking in Open Data;Ja;0;4;M1;r. op randprofiel onder motorkap;0.06;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2001-06-28T00:00:00.000;2001-06-28T00:00:00.000;2001-06-28T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1587;1100;0;0;0;0;1780;1;2880;20230816;2023-08-16T00:00:00.000;3503;1780;500;;;e2*98/14*0226*01;F;B/A;0;;C;;;
03HFK2;Personenauto;CITROEN;CITROEN C1;20180202;hatchback;BLAUW;Niet geregistreerd;3;780;880;20081031;20081031;Geen verstrekking in Open Data;Ja;4;4;M1;r. op bodemplaat by voorzitting;0.06;234;Nee;Ja;Nee;2022;Logisch;00;Ja;2018-02-02T00:00:00.000;2008-10-31T00:00:00.000;2008-10-31T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;4;998;;0;0;344;0;1190;0;0;20231202;2023-12-02T00:00:00.000;338;1190;;9338;P;e11*2001/116*0238*05;NCFA;C;0;;A;;;
03HGX1;Personenauto;CITROEN;CITROEN JUMPER;20090123;MPV;BLAUW;Niet geregistreerd;4;2245;2345;20090123;20090123;Geen verstrekking in Open Data;Ja;0;4;M1;tegen r. voorwielscherm by voorzitting;0.03;345;Nee;Nee;Nee;2023;Logisch;00;Ja;2009-01-23T00:00:00.000;2009-01-23T00:00:00.000;2009-01-23T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;7;2198;2500;0;0;541;0;3300;0;5800;20240123;2024-01-23T00:00:00.000;17757;3300;750;42877;;e3*2001/116*0234*00;BAMRB;--;0;;A;;;
03HKGG;Personenauto;CITROEN;SAXO;20070420;hatchback;BLAUW;Niet geregistreerd;4;780;880;20011029;20011029;Geen verstrekking in Open Data;Ja;2;4;M1;midden op schutbord onder motorkap;0.05;239;Nee;Nee;Nee;2022;Logisch;00;Ja;2007-04-20T00:00:00.000;2001-10-29T00:00:00.000;2001-10-29T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1124;600;0;0;0;0;1310;1;1910;20240206;2024-02-06T00:00:00.000;1781;1310;440;;;e2*98/14*0207*01;0;B;0;;C;;;
03HKKR;Personenauto;CITROEN;XANTIA;20201208;hatchback;BLAUW;Niet geregistreerd;4;1239;1339;20010830;20010830;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.06;274;Nee;Nee;Nee;2022;Logisch;00;Ja;2020-12-08T00:00:00.000;2001-08-30T00:00:00.000;2001-08-30T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1761;1500;0;0;452;0;1770;1;2960;20231229;2023-12-29T00:00:00.000;4212;1770;665;;;e2*98/14*0118*03;X1LFYF;X1LFYF;0;;D;;;
03HKP5;Personenauto;CITROEN;C5;20170425;stationwagen;BLAUW;Niet geregistreerd;4;1644;1744;20090108;20090108;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.06;282;Nee;Nee;Nee;2022;Logisch;00;Ja;2017-04-25T00:00:00.000;2009-01-08T00:00:00.000;2009-01-08T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1997;1800;0;0;483;0;2224;0;3724;20180708;2018-07-08T00:00:00.000;8102;2224;750;33880;R;e2*2001/116*0360*01;WRFJ;F;0;0.00;D;G3 gasinstallatie;;
03HLLN;Personenauto;CITROEN;2 CV 6 CLUB S6;20050818;sedan;BLAUW;Niet geregistreerd;2;560;660;19891129;20020424;Geen verstrekking in Open Data;Ja;4;4;M1;midden onderop voorste dwarsbalk;0.03;240;Nee;Nee;Nee;2022;Geen oordeel;01;Ja;2005-08-18T00:00:00.000;1989-11-29T00:00:00.000;2002-04-24T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;;602;400;0;0;0;0;930;0;0;20240903;2024-09-03T00:00:00.000;154;930;280;;;;;;;;;;;
03HNB9;Personenauto;CITROEN;C5;20211208;sedan;BLAUW;Niet geregistreerd;4;1496;1596;20090113;20090113;Geen verstrekking in Open Data;Ja;4;4;M1;r. in watergoot onder motorkap;0.06;282;Nee;Nee;Nee;2022;Logisch;00;Ja;2021-12-08T00:00:00.000;2009-01-13T00:00:00.000;2009-01-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1997;1720;0;0;478;0;2063;0;3563;20231222;2023-12-22T00:00:00.000;6591;2063;750;30085;R;e2*2001/116*0360*00;DRFJ;C;0;0.00;C;;;
03HNS4;Personenauto;CITROEN;CITROEN C1;20220111;hatchback;BLAUW;Niet geregistreerd;3;780;880;20090122;20090122;Geen verstrekking in Open Data;Ja;4;4;M1;r. op bodemplaat by voorzitting;0.06;234;Nee;Ja;Nee;2022;Logisch;00;Ja;2022-01-11T00:00:00.000;2009-01-22T00:00:00.000;2009-01-22T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;4;998;;0;0;344;0;1190;0;0;20240112;2024-01-12T00:00:00.000;;1190;;10880;P*****;e11*2001/116*0238*06;NCFA;C;0;;A;;;
03HRR8;Personenauto;CITROEN;BERLINGO;20210417;voor rolstoelen toegankelijk voertuig;BLAUW;Niet geregistreerd;4;1442;1542;20090227;20090227;Geen verstrekking in Open Data;Ja;4;4;M1;tegen r. schroefveerkoker onder motorkap;0.04;273;Nee;Nee;Nee;2022;Logisch;00;Ja;2021-04-17T00:00:00.000;2009-02-27T00:00:00.000;2009-02-27T00:00:00.000;0;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;3;1587;1200;0;0;438;0;2025;0;2925;20230515;2023-05-15T00:00:00.000;4670;2025;735;21260;7*****;e2*2001/116*0366*00;JNFR;C;1;0.00;D;;;
03HSHL;Personenauto;CITROEN;SAXO;20220129;hatchback;BLAUW;Niet geregistreerd;4;815;915;20011109;20011109;Geen verstrekking in Open Data;Ja;2;4;M1;midden op schutbord onder motorkap;0.06;239;Nee;Nee;Nee;2022;Onlogisch;04;Ja;2022-01-29T00:00:00.000;2001-11-09T00:00:00.000;2001-11-09T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1360;700;0;0;0;0;1340;0;2040;20231122;2023-11-22T00:00:00.000;2070;1340;455;;;e2*98/14*0208*00;S6KFWB;S6KFWB;0;0.00;C;;;
03HTNZ;Personenauto;CITROEN;XSARA;20221202;stationwagen;BLAUW;Niet geregistreerd;4;1141;1241;20011213;20011213;Geen verstrekking in Open Data;Ja;4;4;M1;midden op schutbord onder motorkap;0.06;254;Nee;Nee;Nee;2022;Logisch;00;Ja;2022-12-02T00:00:00.000;2001-12-13T00:00:00.000;2001-12-13T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1587;1100;0;0;437;0;1694;1;2694;20231129;2023-11-29T00:00:00.000;3691;1694;595;;;e2*98/14*0233*02;2;B;0;;B;;;
03HVKD;Personenauto;CITROEN;SAXO;20200624;hatchback;BLAUW;Niet geregistreerd;4;815;915;20020103;20020103;Geen verstrekking in Open Data;Ja;2;4;M1;midden op schutbord onder motorkap;0.06;239;Nee;Nee;Nee;2022;Logisch;00;Ja;2020-06-24T00:00:00.000;2002-01-03T00:00:00.000;2002-01-03T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1360;700;0;0;0;0;1340;0;2040;20231017;2023-10-17T00:00:00.000;2101;1340;455;;;e2*98/14*0208*00;S6KFWB;S6KFWB;0;0.00;C;;;
03HZH3;Personenauto;CITROEN;CITROEN C1;20150305;hatchback;BLAUW;Niet geregistreerd;3;780;880;20090331;20090331;Geen verstrekking in Open Data;Ja;4;4;M1;r. op bodemplaat by voorzitting;0.06;234;Nee;Nee;Nee;2022;Logisch;00;Ja;2015-03-05T00:00:00.000;2009-03-31T00:00:00.000;2009-03-31T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;4;998;;0;0;344;0;1190;0;0;20230831;2023-08-31T00:00:00.000;;1190;;10880;P*****;e11*2001/116*0238*06;NCFA;C;0;;A;;;
03JGK2;Personenauto;CITROEN;C3 PICASSO;20120519;MPV;BLAUW;Niet geregistreerd;4;1234;1334;20090515;20090515;Geen verstrekking in Open Data;Ja;4;4;M1;r. deurstyl;0.05;254;Nee;Nee;Nee;2022;Logisch;00;Ja;2012-05-19T00:00:00.000;2009-05-15T00:00:00.000;2009-05-15T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1397;1100;0;0;408;0;1742;0;2592;20230529;2023-05-29T00:00:00.000;4454;1742;650;21590;SH****;e2*2001/116*0371*00;8FS;C/1;0;;C;;;
03JHNT;Personenauto;CITROEN;BERLINGO;20160407;stationwagen;BLAUW;Niet geregistreerd;4;1137;1237;20020502;20020502;Geen verstrekking in Open Data;Ja;0;4;M1;r. op randprofiel onder motorkap;0.06;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2016-04-07T00:00:00.000;2002-05-02T00:00:00.000;2002-05-02T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1587;1100;0;0;0;0;1780;1;2880;20230628;2023-06-28T00:00:00.000;3801;1780;500;;;e2*98/14*0226*01;F;B/A;0;;C;;;
03JJKZ;Personenauto;CITROEN;BERLINGO;20190330;stationwagen;BLAUW;Niet geregistreerd;4;1137;1237;20020425;20020425;Geen verstrekking in Open Data;Ja;0;4;M1;r. op randprofiel onder motorkap;0.06;269;Nee;Nee;Nee;2022;Logisch;00;Ja;2019-03-30T00:00:00.000;2002-04-25T00:00:00.000;2002-04-25T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1587;1100;0;0;0;0;1780;1;2880;20230816;2023-08-16T00:00:00.000;3674;1780;500;;;e2*98/14*0226*01;F;B/A;0;;C;;;
03JJP3;Personenauto;CITROEN;CITROEN C1;20170801;hatchback;BLAUW;Niet geregistreerd;3;775;875;20090612;20090612;Geen verstrekking in Open Data;Ja;2;4;M1;r. op bodemplaat by voorzitting;0.06;234;Nee;Nee;Nee;2022;Logisch;00;Ja;2017-08-01T00:00:00.000;2009-06-12T00:00:00.000;2009-06-12T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;4;998;;0;0;344;0;1180;0;0;20230405;2023-04-05T00:00:00.000;;1180;;10580;P*****;e11*2001/116*0238*06;MCFA;C;0;;A;;;
03JKJK;Personenauto;CITROEN;C3;20070125;hatchback;BLAUW;Niet geregistreerd;4;1014;1114;20020517;20020517;Geen verstrekking in Open Data;Ja;4;4;M1;r. tegen schutbord onder motorkap;0.05;246;Nee;Nee;Nee;2022;Logisch;00;Ja;2007-01-25T00:00:00.000;2002-05-17T00:00:00.000;2002-05-17T00:00:00.000;;https://opendata.rdw.nl/resource/3huj-srit.json;https://opendata.rdw.nl/resource/8ys7-d773.json;https://opendata.rdw.nl/resource/vezc-m2t6.json;https://opendata.rdw.nl/resource/jhie-znh9.json;https://opendata.rdw.nl/resource/kmfi-hrps.json;5;1360;1176;0;0;385;0;1507;0;2407;20230517;2023-05-17T00:00:00.000;2989;1507;557;;;e2*98/14*0257*01;C;E;0;;D;;;
